"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95","g.96","g.97","g.98","g.99","g.100","g.101","g.102","g.103","g.104","g.105","g.106","g.107","g.108","g.109","g.110","g.111","g.112","g.113","g.114","g.115","g.116","g.117","g.118","g.119","g.120","g.121","g.122","g.123","g.124","g.125","g.126","g.127","g.128","g.129","g.130","g.131","g.132","g.133","g.134","g.135","g.136","g.137","g.138","g.139","g.140","g.141","g.142","g.143","g.144","g.145","g.146","g.147","g.148"
"g.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0440909737275187,0.287526051124089,0.0266613832730853,0.250898545275658,0.0981500329826853,0.0981500329826853,0.0425704817446421,0.0196607452331749,0.0674427117764427,0.0782949981529878,0.385656902621442,0.461298425473546,0.461298425473546,0.461298425473546,0.461298425473546,0.0694036289983849,0.327291731819565,0.213108495961869,0.0553832801140161,0.0553832801140161,0.0553832801140161,0.0653631619772654,0.0368732267892395,0.0420412954492138,0.016680373256892,0.0190606027604329,0.00824202877516061,0.00797086713469736,0.0271595080894468,0.0271595080894468,0.00559777242539048,0.0242857888783292,0.00645215777549214,0.0389740628499507,0.0803174226829845,0.0297719236978111,0.0285263057251595,0.0146158141495347,0.0297719236978111,0.000514039094777384,0.0300522181884484,0.00482795395816944,0.117519673087604,0.0107593021783926,0.00864643156100096,0.0210192523418624,0.0204680858800587,0.000815727377740741,0.0120867677133554,0.0327477089870579,0.0121371772710915,0.101439833169259,0.00819396363673419,1.8784065878573e-05,0.0183669369768113,0.0161199670746956,0.0232018878791445,0.0142317132335043,0.0146509691601111,0.0207785795895449,0.0180564628978867,0.00236213294921503,0.0113143177950851,4.59256977217427e-06,0.000100221000285312,0.0158346429998411,0.00316039761344873,0.0138710597383901,0.00327726243085757,0.0723235665765231,0.0211870709559178,0.0211870709559178,0.000326099170612314,0.000326099170612314,0.0167936701321762,0.0372596118479805,0.0356175304398488,0.0356175304398488,0.0356175304398488,0.0494933025712366,0.000590482049538563,0.0164529167879494,0.057376315502583
"g.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34031466733144,0.811767107265529,0.288117903213385,0.116235813239376,0.116235813239376,0.830429471621501,0.811239571224315,0.273565244028384,0.563741560800967,0.025899339004478,0.0203206532069058,0.0203206532069058,0.0203206532069058,0.0203206532069058,0.20975272465611,0.0198840638208342,0.0146487551527123,0.0724992301966725,0.0724992301966725,0.0724992301966725,0.0427729863357142,0.0379646994478199,0.00856361174982597,0.0481244150711028,0.0525284248569128,0.0341373850216609,0.0439164610745074,0.0787421754886987,0.0787421754886987,0.00977449635896865,0.00258563648702887,0.0350561845984907,0.0188207353205884,0.0137672133966607,0.00453679931591744,0.00305221833747201,0.0173034936548884,0.00571755297500632,0.00167095220984497,6.77006156329874e-05,0.0082683312445623,0.000982470821915762,0.00348511862313016,0.00209580218966086,0.0121114137103888,0.00370711321963391,0.00286981358878679,0.00091119645173271,0.00219507380877741,0.163919127689192,0.0148831902478353,0.0228265756841731,0.087008114334801,0.000862718577645999,0.00158167144770792,0.00450596959447743,0.0168483672404342,0.0007319127980042,3.47287348293531e-05,0.00130898393504974,0.00287490387884936,0.0134073352245162,0.000224580594551419,0.0274107062673383,0.0187477001779992,0.00254062403372105,0.0164370447427835,0.000805493025880914,0.0946921896939547,0.0332239615813211,0.0332239615813211,0.024949806047831,0.024949806047831,0.381332737300028,0.00202881899233853,0.0266283497022123,0.0266283497022123,0.0266283497022123,0.000544308068108523,0.00295789938602327,0.0194803008125391,0.0031124559927661
"g.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267324512380195,0.698339733098533,0.271322669127857,0.271322669127857,0.328632141523335,0.371640795334806,0.353590626292138,0.0192825254852895,0.0846276542554166,0.132748664921297,0.132748664921297,0.132748664921297,0.132748664921297,0.318296919500738,0.0745055797698294,0.0431405707325692,0.0708900033090949,0.0708900033090949,0.0708900033090949,0.144189762096462,0.0875820351994428,0.0786124842883399,0.0950412004360492,0.0900737642740571,0.100637870572926,0.0820124827203431,0.000398500307404275,0.000398500307404275,0.0438743809916965,0.0324362967320464,0.103184748761313,0.176592243846566,0.180837491082909,0.05049368889773,0.0323475273130636,0.0509851471641491,0.0433417566810013,0.000849272993437194,0.0356027958189994,0.0273891227194357,0.0454804711795558,0.0230942765190893,0.0336902822600796,0.0613624431840165,0.00564317774266746,0.0404722509497062,0.00961409595349473,0.0467880639259069,0.0432379074128381,0.000685215337377398,0.0150977496545598,0.0334649626891514,0.0129594668174676,0.0269631013254344,0.0409644132440816,0.0496399290875804,0.0107105806427245,0.0205536429173459,0.0229863225371767,0.00153220697818998,0.0396371974133526,0.000450998798068447,0.0201191542472083,0.00554994817605696,0.0310926768732071,0.0485941744911749,0.0245854317887994,0.0864379224310009,0.000553581976856066,0.000553581976856066,0.000117151374823896,0.000117151374823896,0.129886867765235,0.113962153625131,0.00828446205167191,0.00828446205167191,0.00828446205167191,0.00222821067134211,0.0367837498364662,0.0574191346487883,0.0392600907764755
"g.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283516953862619,0.105126478328414,0.105126478328414,0.820576928127429,0.927983191542412,0.25230751526479,0.406115677246936,0.0304898971377117,0.0239210634454423,0.0239210634454423,0.0239210634454423,0.0239210634454423,0.261718581595071,0.0010694201733349,1.26884873095651e-05,0.00336284621332915,0.00336284621332915,0.00336284621332915,0.0478836807500448,0.0414067610875993,0.0116565926452231,0.00569888783297707,0.0156600745827311,0.0131158461504297,0.0404534439971577,0.0624150279365353,0.0624150279365353,0.0034711441347429,0.0140405880577942,0.0412531825020247,0.00444906833694883,1.25641652679586e-05,0.0146290887089686,0.0166978706490581,0.0203671829160831,0.0132511804936826,0.00305849422902585,0.00206043093657564,0.0139301813116176,0.00291107904612094,0.00356666755780214,0.000111126677027378,1.29889181820977e-06,0.00489020315198332,0.000374555891682058,0.00131996026493479,0.00587524157739707,0.0203989534600691,0.0630107264774259,0.000239389336373378,0.0117200789405774,0.00341478677949792,0.0224665246688772,0.00508872827006774,0.0198310941137529,0.00110624610839926,0.0037175120858199,9.36028370388317e-07,0.000117532146581021,0.0157931841364302,0.00146552090909898,0.00661244222031869,9.89738100230853e-06,0.00839747073981006,0.00183649339564674,0.00347535890820839,0.0339586416570683,0.0216136581734219,0.0216136581734219,0.00981069498429582,0.00981069498429582,0.0704479349231144,0.000781504723187017,0.0165057402537713,0.0165057402537713,0.0165057402537713,0.000500538819528721,0.0320847532956838,0.0229312213729521,0.00106432390937244
"g.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277306371523693,0.277306371523693,0.360399270100092,0.40756637249847,0.287889711623209,0.0235218998675652,0.0688265977612756,0.0538923982066492,0.0538923982066492,0.0538923982066492,0.0538923982066492,0.312733493411774,0.0720526822912326,0.0180864727854273,0.120980193187639,0.120980193187639,0.120980193187639,0.114410242110698,0.118020947447246,0.0779291750009528,0.0776459886989675,0.064971932697079,0.0598479046172082,0.056083263095861,0.00026921669711334,0.00026921669711334,7.25346515189586e-06,0.0482627616446,0.0598453136857888,0.00626831971404829,0.0395029431988328,0.0342018106599963,0.0540706669405865,0.0464841821981705,0.0945648379903663,4.79576348796798e-05,0.000247073382364925,4.72124589412618e-05,0.00276157150541436,6.63004195696486e-06,0.00176670462043651,0.00141928952491479,0.000486525386446053,0.00104674223697038,0.000170556647921637,0.0089173942152397,0.019481226638342,0.00179266003398059,0.0112566287430813,0.011243627739196,0.02107584073641,0.0152665742420091,0.073855711415901,0.045257909646281,0.0104399930262035,0.0211826030515248,0.00412365967145534,0.00387827512268127,0.0361320194569168,0.00037797221195634,0.0140129830396644,0.00758078237375113,0.00664087037560089,0.0119587309617643,0.0078208679641564,0.0641575679663785,0.00660593107620217,0.00660593107620217,0.0211204201693103,0.0211204201693103,0.0213582402981913,0.0175141835815915,0.00276732915823109,0.00276732915823109,0.00276732915823109,0.00238244479677607,0.0115042500874315,0.0523492702630013,0.00567672901817102
"g.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999519486986581,0.112247440562241,0.126930441944985,0.21265333186598,0.0379617977294787,0.0577319900198826,0.0452872359092659,0.0452872359092659,0.0452872359092659,0.0452872359092659,0.27803878452644,0.0443120890677105,0.0327251324746763,0.0173357958707656,0.0173357958707656,0.0173357958707656,0.15698451635279,0.0465986222015539,0.100189607523001,0.103192155494288,0.0936919584992058,0.0709514041611076,0.0748072848471837,0.071536230021874,0.071536230021874,0.00169460593987145,0.0383768871875534,0.0553858748188017,0.057536761962441,0.015750676566031,0.0413525351329877,0.051868561399769,0.00530565277409904,0.0651423186469279,0.000906769120375842,0.010862008822473,0.0192671110031007,0.00829702269289422,0.0138690690439082,0.012683627325737,0.0226530474479886,0.00818887076844911,0.00300166037437301,0.00213497830297885,0.0220383185003561,0.00639157244509896,0.00201098695377612,0.0121595212078334,0.000746132855423615,0.0217771945196731,0.00962840588987848,0.0810614519473524,0.145417144212209,0.0391639396674003,0.0326560639217727,0.00939694498962016,0.00466239545136857,0.0422087752479822,2.11129716500975e-05,0.0251892730700136,0.00923054541688038,0.00587140459383667,0.005349957619082,0.000510868108808058,0.0192450999956329,0.0112907685903283,0.0112907685903283,0.0072640286448014,0.0072640286448014,0.00804178029922762,0.0133321961688188,0.000226646559863937,0.000226646559863937,0.000226646559863937,0.00158530911420252,3.95252939113519e-06,0.0817565094749836,0.0131130198186305
"g.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112247440562241,0.126930441944985,0.21265333186598,0.0379617977294787,0.0577319900198826,0.0452872359092659,0.0452872359092659,0.0452872359092659,0.0452872359092659,0.27803878452644,0.0443120890677105,0.0327251324746763,0.0173357958707656,0.0173357958707656,0.0173357958707656,0.15698451635279,0.0465986222015539,0.100189607523001,0.103192155494288,0.0936919584992058,0.0709514041611076,0.0748072848471837,0.071536230021874,0.071536230021874,0.00169460593987145,0.0383768871875534,0.0553858748188017,0.057536761962441,0.015750676566031,0.0413525351329877,0.051868561399769,0.00530565277409904,0.0651423186469279,0.000906769120375842,0.010862008822473,0.0192671110031007,0.00829702269289422,0.0138690690439082,0.012683627325737,0.0226530474479886,0.00818887076844911,0.00300166037437301,0.00213497830297885,0.0220383185003561,0.00639157244509896,0.00201098695377612,0.0121595212078334,0.000746132855423615,0.0217771945196731,0.00962840588987848,0.0810614519473524,0.145417144212209,0.0391639396674003,0.0326560639217727,0.00939694498962016,0.00466239545136857,0.0422087752479822,2.11129716500975e-05,0.0251892730700136,0.00923054541688038,0.00587140459383667,0.005349957619082,0.000510868108808058,0.0192450999956329,0.0112907685903283,0.0112907685903283,0.0072640286448014,0.0072640286448014,0.00804178029922762,0.0133321961688188,0.000226646559863937,0.000226646559863937,0.000226646559863937,0.00158530911420252,3.95252939113519e-06,0.0817565094749836,0.0131130198186305
"g.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883705993449307,0.212683430636347,0.408293624409879,0.0250040013608609,0.0196184328187578,0.0196184328187578,0.0196184328187578,0.0196184328187578,0.267861818120205,0.0191969910156082,0.0141403368191943,0.00588927893727843,0.00588927893727843,0.00588927893727843,0.0725401983720373,0.037826276940099,0.030969668136219,0.0492923175693199,0.0566687936149136,0.0442423623090089,0.0504276022258744,0.167255103660928,0.167255103660928,0.000231447762720867,0.0102989176489361,0.0338475271093461,0.00322684683551898,0.0011825366569825,0.00574074839399003,0.0122057299716808,0.0167059545659333,0.011887446740651,6.40064066971523e-09,0.000149555039838295,0.0146545973746858,3.29629926076586e-05,0.00205897307725672,0.000553358467585666,0.000752134850536711,0.00020302613570005,0.00115017448943439,0.00693322973180083,0.00327004338737308,0.122260858664189,0.0517273252381734,0.00746533745455481,0.0487116246891066,0.00201210519964685,0.00109424767759825,0.0265240957363968,0.0162666189437583,0.00155368435354759,7.06378526511845e-05,0.00515272848909414,0.00106211343331259,0.0129420031904489,0.00942650537601102,0.00161617233543325,0.00048316575631971,3.32628575130915e-05,7.83018540259886e-05,0.00102268189462115,0.0263806218372845,0.0617484682163269,0.0617484682163269,0.0239609580904092,0.0239609580904092,0.0291417666860049,0.00166002962254665,0.0301740421139304,0.0301740421139304,0.0301740421139304,0.0252623552907707,0.000189855224469864,0.0188072366766441,0.00520094236574491
"g.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298745586050434,0.615639160976036,0.0283001465301553,0.0222036252558757,0.0222036252558757,0.0222036252558757,0.0222036252558757,0.302915385222961,0.0217264182566235,0.0160120587134127,0.0316140149703336,0.0316140149703336,0.0316140149703336,0.051483339689942,0.0243392634565066,0.025034752410043,0.0587317925316541,0.0542393066503985,0.011016628882597,0.0487692054218456,0.0360916788173644,0.0360916788173644,0.000760291523101929,0.0123097044765373,0.0382971425310109,0.0268033739553359,3.92072562987891e-05,0.01229377000001,0.0146025618882639,0.018905767177227,0.0157103067274658,0.0318176770376702,0.00967155324598368,0.0330860245643022,0.00559477638105493,0.00566238951512152,0.00336010052180673,0.00607590702893086,0.00150014379644412,0.0062413024033794,0.00166829179244091,0.0207414162376041,0.0245138449444818,0.0585019647288901,0.000130294568851063,0.0462406041862502,0.00156900541832332,0.0033572978441482,0.0041408966725388,0.0184082984184562,3.57847342636063e-06,0.000431847264886734,0.00570574622162272,0.00474231181823759,0.0146551045851572,0.000721537282357029,0.0022640070497755,0.00204888679318418,0.000715413271845996,0.00192576650749526,0.00264922458504433,0.0112757746324804,0.00859770661204647,0.00859770661204647,0.000641511053398628,0.000641511053398628,0.00211459685141885,0.00630766364086932,0.00795415663055072,0.00795415663055072,0.00795415663055072,0.103841163093124,4.08306529176893e-07,0.021285091585331,0.00156052950499222
"g.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422187375790522,0.0421925044531824,0.106695325616002,0.106695325616002,0.106695325616002,0.106695325616002,0.344492644710224,0.104395531122079,0.0771862743722114,0.0465666770930523,0.0465666770930523,0.0465666770930523,0.189691124547317,0.185609379149504,0.100985653565959,0.0255165476648678,0.0259825794815169,0.0315713975162376,0.0219177985420759,0.075717392415073,0.075717392415073,0.0345137986616231,0.0664096853582422,0.0956584770822599,0.0177058857027347,0.00150531274977359,0.0777149125847506,0.0776243670838381,0.0634431782079021,0.0787668779106452,0.0429678520453801,0.000191931731466683,0.00364195613854877,0.00484321451748542,0.00175350953336443,0.00121651962528013,0.0203841365787165,0.000228890411637404,0.00724417514397557,0.0258726701799589,0.000816141026743414,0.00722193303390838,0.0730495078207997,0.111551895351702,0.0429007028738335,0.0131296967288017,0.0231576303594897,0.0188127666981365,0.0617687356935183,0.00353313356881037,0.00310601639648918,0.00874081142828641,0.00155601999194477,0.0493390381238585,0.000584015928040528,0.000530648425730168,0.0296533115210888,0.00790701473576534,0.00509831721022129,0.0245023646347378,0.0433486618296356,0.020919142879193,0.020919142879193,0.00266346496355889,0.00266346496355889,0.0120997944337798,0.00209027531477975,0.000373835627906746,0.000373835627906746,0.000373835627906746,0.0052035322702319,0.00105578540344168,0.00146351451240119,0.000478258436613033
"g.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460403477491505,0.0361173968379071,0.0361173968379071,0.0361173968379071,0.0361173968379071,0.0911416863043499,0.035340054270539,0.0260859359018416,0.0363132489808169,0.0363132489808169,0.0363132489808169,0.170348582643536,0.182365601817466,0.129663613490976,0.0697167228329056,0.0602288678715412,0.0240606870862207,0.0166850607914115,0.10838458248876,0.10838458248876,0.0156577937682137,0.0225942837063786,0.0622453723517445,0.0365049226268158,0.00576498011180425,0.0625656357970496,0.025396900963344,0.0307453747517053,0.024076496145415,0.0676943974759103,0.0152925886214864,0.0260534926664043,0.0033679660649744,0.00808454876937467,0.00321221204742456,0.000370006033096908,4.25469685622321e-05,0.0412508313039285,0.00143276097560865,0.0119064745495671,0.065526358566061,0.000966674955268118,0.0474558315430306,0.108154835335675,0.03865921184044,0.00435060717113298,0.0488393267066045,0.0299350260723158,0.030819542265551,0.00353988840048285,0.0029278999921365,0.0457847708782195,0.023875263367787,0.0207294721397303,0.0156763248978652,0.0684532581047863,0.0867768357497002,0.094091894103262,0.151650282205956,0.0125216424757664,0.164758554750011,0.164758554750011,0.0482711521021509,0.0482711521021509,0.0859947430487539,0.0350697597737164,0.0762687224800394,0.0762687224800394,0.0762687224800394,0.000159388911841154,0.0116952036903518,0.00416740454700812,0.0915692547010673
"g.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783034250936715,0.783034250936715,0.783034250936715,0.783034250936715,0.0935929368461802,0.445213900125065,0.379852082462101,0.018298365486779,0.018298365486779,0.018298365486779,0.00757334584002925,0.00125689011210899,0.00193670323435756,0.00115734276385263,8.18714778193863e-05,0.000547267526878722,3.8364178191186e-05,0.0158916499684794,0.0158916499684794,0.0304873851289305,0.0141865040195313,0.000397659234004046,0.00406726563260399,0.00168310836045215,0.000499764696177239,0.0167026543027619,0.00857337949528098,0.00119851700514812,0.00939151968330306,0.00171921935695538,0.0198465010207284,0.0108109849547418,0.000196028936498633,6.03217073978045e-05,0.00310334203804735,0.000168130890723613,0.027741975246183,0.00663682319121218,0.00347515636972955,0.00708956012982882,0.0379984503014358,0.00194326862994079,0.00042473060489396,0.00141032890857979,0.00945223335302864,0.000904343168314209,0.00834895558483854,1.28437010559594e-05,0.000531979802546751,0.0105837019612231,0.012747237246141,0.00550723162770652,0.00574535786531748,0.0135761063391127,0.00928552260371592,0.0113278831341674,0.00810235443408993,0.0117294736399268,0.0641359799432835,0.0293950215096329,0.0293950215096329,0.0150157677948856,0.0150157677948856,0.00984586867001244,0.0528405378156298,0.0362238932496511,0.0362238932496511,0.0362238932496511,0.0318802732403224,0.0134975796424863,0.00964677118109468,0.0337223902660385
