mrk_names,chrom,pos
JHI-Hv50k-2016-487430,7H,181.57670998446585
JHI-Hv50k-2016-487408,7H,181.57670998446585
JHI-Hv50k-2016-488898,7H,182.25431145419518
JHI-Hv50k-2016-488887,7H,182.25431145419518
JHI-Hv50k-2016-488873,7H,182.25431145419518
JHI-Hv50k-2016-488809,7H,182.25431145419518
JHI-Hv50k-2016-488697,7H,182.25431145419518
JHI-Hv50k-2016-488583,7H,182.25431145419518
JHI-Hv50k-2016-488571,7H,182.25431145419518
JHI-Hv50k-2016-488517,7H,182.25431145419518
JHI-Hv50k-2016-483031,7H,182.25431145419518
JHI-Hv50k-2016-489799,7H,182.93002826389312
JHI-Hv50k-2016-489795,7H,182.93002826389312
JHI-Hv50k-2016-489668,7H,182.93002826389312
JHI-Hv50k-2016-489642,7H,182.93002826389312
JHI-Hv50k-2016-489616,7H,182.93002826389312
JHI-Hv50k-2016-489798,7H,184.30062325873402
JHI-Hv50k-2016-488746,7H,185.65405532914403
M_E_144,7H,190.00509761962104
JHI-Hv50k-2016-480947,7H,193.59397692790628
JHI-Hv50k-2016-483433,7H,194.9584884396043
JHI-Hv50k-2016-480015,7H,194.9584884396043
JHI-Hv50k-2016-478366,7H,194.9584884396043
JHI-Hv50k-2016-475459,7H,197.01754039296753
JHI-Hv50k-2016-475326,7H,199.09833606740858
JHI-Hv50k-2016-475313,7H,199.09833606740858
JHI-Hv50k-2016-475035,7H,199.09833606740858
JHI-Hv50k-2016-474991,7H,199.09833606740858
JHI-Hv50k-2016-474953,7H,199.09833606740858
JHI-Hv50k-2016-474577,7H,200.4723865797812
JHI-Hv50k-2016-474421,7H,200.4723865797812
JHI-Hv50k-2016-473439,7H,200.4723865797812
JHI-Hv50k-2016-473172,7H,201.58824015683177
JHI-Hv50k-2016-472789,7H,202.7039793229116
JHI-Hv50k-2016-472770,7H,203.38255929001033
M_E_126,7H,206.9632000348422
JHI-Hv50k-2016-472384,7H,209.78308738847582
JHI-Hv50k-2016-472207,7H,209.78308738847582
JHI-Hv50k-2016-471901,7H,209.78308738847582
JHI-Hv50k-2016-471439,7H,209.78308738847582
JHI-Hv50k-2016-117509,7H,210.46141047256137
JHI-Hv50k-2016-470283,7H,211.14021587609673
JHI-Hv50k-2016-470691,7H,211.81641864865884
JHI-Hv50k-2016-470398,7H,211.81641864865884
JHI-Hv50k-2016-469092,7H,212.5029431373699
JHI-Hv50k-2016-469069,7H,213.18946762608098
JHI-Hv50k-2016-468975,7H,213.18946762608098
JHI-Hv50k-2016-468906,7H,213.18946762608098
JHI-Hv50k-2016-467042,7H,215.20782401377463
JHI-Hv50k-2016-468551,7H,215.9887583924454
JHI-Hv50k-2016-467141,7H,215.9887583924454
JHI-Hv50k-2016-468564,7H,215.9887583924454
JHI-Hv50k-2016-467279,7H,216.68807799690327
M_E_125,7H,218.76379832084783
M_E_123,7H,222.12880234620826
M_E_124,7H,223.54992635222519
JHI-Hv50k-2016-466668,7H,225.68538849174064
JHI-Hv50k-2016-465406,7H,225.68538849174064
JHI-Hv50k-2016-465367,7H,225.68538849174064
JHI-Hv50k-2016-464984,7H,225.68538849174064
JHI-Hv50k-2016-464982,7H,225.68538849174064
JHI-Hv50k-2016-465438,7H,225.68538849174064
JHI-Hv50k-2016-465498,7H,226.37580335170867
JHI-Hv50k-2016-465418,7H,226.37580335170867
JHI-Hv50k-2016-465421,7H,228.50017173981826
JHI-Hv50k-2016-464958,7H,231.35268748833636
JHI-Hv50k-2016-464826,7H,232.11406020846943
JHI-Hv50k-2016-464944,7H,232.11406020846943
JHI-Hv50k-2016-464578,7H,233.48827598850212
JHI-Hv50k-2016-464377,7H,233.48827598850212
JHI-Hv50k-2016-464376,7H,234.8655210191772
JHI-Hv50k-2016-464216,7H,236.95317780318533
M_E_122,7H,239.78960337425352
JHI-Hv50k-2016-463638,7H,242.75551035313435
JHI-Hv50k-2016-463595,7H,242.75551035313435
JHI-Hv50k-2016-463548,7H,242.75551035313435
JHI-Hv50k-2016-463545,7H,242.75551035313435
JHI-Hv50k-2016-463530,7H,242.75551035313435
JHI-Hv50k-2016-463337,7H,242.75551035313435
JHI-Hv50k-2016-463320,7H,242.75551035313435
JHI-Hv50k-2016-463303,7H,242.75551035313435
JHI-Hv50k-2016-463278,7H,242.75551035313435
JHI-Hv50k-2016-463260,7H,242.75551035313435
JHI-Hv50k-2016-463259,7H,242.75551035313435
JHI-Hv50k-2016-462952,7H,242.75551035313435
JHI-Hv50k-2016-462950,7H,242.75551035313435
JHI-Hv50k-2016-463570,7H,242.75551035313435
JHI-Hv50k-2016-463439,7H,243.63824018768344
JHI-Hv50k-2016-463273,7H,246.57394590682077
JHI-Hv50k-2016-463534,7H,246.57394590682077
JHI-Hv50k-2016-463470,7H,246.57394590682077
JHI-Hv50k-2016-462842,7H,246.57394590682077
JHI-Hv50k-2016-462290,7H,248.8494238152903
JHI-Hv50k-2016-461845,7H,248.8494238152903
JHI-Hv50k-2016-163303,7H,252.26817063199425
JHI-Hv50k-2016-305129,7H,252.26817063199425
JHI-Hv50k-2016-461261,7H,252.26817063199425
JHI-Hv50k-2016-461019,7H,252.94388744169223
JHI-Hv50k-2016-461245,7H,253.6196042513902
JHI-Hv50k-2016-461244,7H,253.6196042513902
JHI-Hv50k-2016-461174,7H,253.6196042513902
JHI-Hv50k-2016-461181,7H,254.39638925264836
M_E_120,7H,257.8050328506465
M_E_121,7H,259.54513596722376
M_E_119,7H,0
JHI-Hv50k-2016-456593,7H,4.522584230552812
JHI-Hv50k-2016-456985,7H,5.46200982757024
JHI-Hv50k-2016-457721,7H,7.650276362454402
JHI-Hv50k-2016-458777,7H,10.430937085339306
JHI-Hv50k-2016-458086,7H,11.14283652165847
JHI-Hv50k-2016-458411,7H,11.85158591299782
JHI-Hv50k-2016-458084,7H,11.85158591299782
JHI-Hv50k-2016-458631,7H,11.85158591299782
JHI-Hv50k-2016-457722,7H,12.835720343240375
JHI-Hv50k-2016-456942,7H,14.600209356283647
JHI-Hv50k-2016-456555,7H,15.466431354136441
JHI-Hv50k-2016-453342,7H,25.98588426538968
JHI-Hv50k-2016-453425,7H,25.98588426538968
JHI-Hv50k-2016-453335,7H,25.98588426538968
JHI-Hv50k-2016-453327,7H,25.98588426538968
JHI-Hv50k-2016-453326,7H,25.98588426538968
JHI-Hv50k-2016-453317,7H,25.98588426538968
JHI-Hv50k-2016-453316,7H,25.98588426538968
JHI-Hv50k-2016-453315,7H,25.98588426538968
JHI-Hv50k-2016-453012,7H,25.98588426538968
JHI-Hv50k-2016-452991,7H,25.98588426538968
JHI-Hv50k-2016-451988,7H,32.5249747414561
M_E_118,7H,34.43192388389619
M_E_117,7H,38.54636821779151
JHI-Hv50k-2016-451314,7H,42.27768270999472
JHI-Hv50k-2016-450765,7H,44.2925898405261
JHI-Hv50k-2016-450275,7H,50.33278117095859
JHI-Hv50k-2016-449990,7H,54.11965406042579
JHI-Hv50k-2016-449256,7H,55.514298969338554
JHI-Hv50k-2016-447751,7H,57.8201538618132
JHI-Hv50k-2016-447752,7H,59.40541333517612
JHI-Hv50k-2016-448089,7H,59.40541333517612
JHI-Hv50k-2016-448891,7H,60.34999168559839
JHI-Hv50k-2016-447324,7H,62.37080362033955
JHI-Hv50k-2016-447146,7H,62.37080362033955
JHI-Hv50k-2016-446917,7H,62.37080362033955
JHI-Hv50k-2016-446461,7H,63.446829465862784
JHI-Hv50k-2016-446009,7H,63.446829465862784
JHI-Hv50k-2016-445179,7H,63.446829465862784
JHI-Hv50k-2016-444853,7H,63.446829465862784
JHI-Hv50k-2016-444808,7H,63.446829465862784
JHI-Hv50k-2016-444292,7H,64.41202617722152
JHI-Hv50k-2016-443609,7H,64.41202617722152
JHI-Hv50k-2016-443476,7H,64.41202617722152
JHI-Hv50k-2016-443526,7H,65.31774024172941
JHI-Hv50k-2016-443481,7H,65.31774024172941
JHI-Hv50k-2016-442440,7H,66.45365582877191
JHI-Hv50k-2016-440921,7H,68.2078457485793
JHI-Hv50k-2016-440902,7H,68.2078457485793
JHI-Hv50k-2016-440888,7H,68.2078457485793
JHI-Hv50k-2016-440881,7H,68.2078457485793
JHI-Hv50k-2016-440879,7H,68.2078457485793
JHI-Hv50k-2016-440878,7H,68.2078457485793
JHI-Hv50k-2016-440885,7H,68.2078457485793
JHI-Hv50k-2016-440612,7H,70.68758838130883
JHI-Hv50k-2016-440728,7H,71.76593366183012
JHI-Hv50k-2016-439749,7H,72.78925177461576
JHI-Hv50k-2016-439748,7H,72.78925177461576
JHI-Hv50k-2016-439545,7H,72.78925177461576
JHI-Hv50k-2016-439996,7H,74.50635675149053
JHI-Hv50k-2016-437996,7H,77.48039847825135
JHI-Hv50k-2016-437598,7H,77.48039847825135
JHI-Hv50k-2016-437597,7H,77.48039847825135
JHI-Hv50k-2016-437197,7H,77.48039847825135
JHI-Hv50k-2016-436469,7H,77.48039847825135
JHI-Hv50k-2016-436250,7H,77.48039847825135
JHI-Hv50k-2016-435274,7H,77.48039847825135
JHI-Hv50k-2016-437051,7H,78.94235933247465
M_E_116,7H,81.80786056188738
M_E_146,7H,0
