"genos","g","g.1","g.2","g.3","g.4","g.5","g.6","g.7","g.8","g.9","g.10","g.11","g.12","g.13","g.14","g.15","g.16","g.17","g.18","g.19","g.20","g.21","g.22","g.23","g.24","g.25","g.26","g.27","g.28","g.29","g.30","g.31","g.32","g.33","g.34","g.35","g.36","g.37","g.38","g.39","g.40","g.41","g.42","g.43","g.44","g.45","g.46","g.47","g.48","g.49","g.50","g.51","g.52","g.53","g.54","g.55","g.56","g.57","g.58","g.59","g.60","g.61","g.62","g.63","g.64","g.65","g.66","g.67","g.68","g.69","g.70","g.71","g.72","g.73","g.74","g.75","g.76","g.77","g.78","g.79","g.80","g.81","g.82","g.83","g.84","g.85","g.86","g.87","g.88","g.89","g.90","g.91","g.92","g.93","g.94","g.95","g.96","g.97","g.98","g.99","g.100","g.101","g.102","g.103","g.104","g.105","g.106","g.107","g.108","g.109","g.110","g.111","g.112","g.113","g.114","g.115","g.116","g.117","g.118","g.119","g.120","g.121","g.122","g.123","g.124","g.125","g.126","g.127","g.128","g.129","g.130","g.131","g.132","g.133","g.134","g.135","g.136","g.137","g.138","g.139","g.140","g.141","g.142","g.143","g.144","g.145","g.146","g.147","g.148","g.149","g.150","g.151","g.152","g.153","g.154","g.155","g.156","g.157","g.158","g.159","g.160","g.161","g.162","g.163"
"g.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210604582904376,0.392714453529649,0.229672393063559,0.999343671292015,0.154333519603012,0.012964031436599,0.212188207935511,0.0711864782284002,0.876800913566121,0.359876430315771,0.342222620497866,0.255210885611965,0.255210885611965,0.628008280248609,0.718013641514903,0.641112836241631,0.553592436612992,0.21371238253805,0.210418702830719,0.21371238253805,0.330345507677519,0.330345507677519,0.330345507677519,0.999018119505545,0.788464794060974,0.758383080972442,0.290855960804023,0.05609740977741,0.0761768861460651,0.535612578368911,0.613112238980592,0.147677575640051,0.506261430980842,0.999018119505545,0.999018119505545,0.999018119505545,0.357471297418582,0.999018119505545,0.598364208496169,0.598364208496169,0.265492277697885,0.0132145177497083,0.309275190432273,0.291562328223683,0.291562328223683,0.0372133560899318,0.210418702830719,0.480667302122264,0.035125318475643,0.544429406503332,0.998964480009802,0.123466206802252,0.0132583088328569,0.035125318475643,0.160150797700844,0.148731593651444,0.122687016396792,0.122796482050045,0.162922815497728,0.108719535533254,0.298276163363402,0.210512069706139,0.108719535533254,0.424456049829945,0.035125318475643,0.234719836458871,0.234719836458871,0.234719836458871,0.234719836458871,0.0851768661271438,0.0710447559589939,0.0318879180861119,0.285715935412182,0.089051274861264,0.696504681569413,0.10279965327322,0.386282550665597,0.221974261741396,0.64105025058654,0.368451054223056,0.0434811426100892,0.506599089745695,0.392742150570687,0.133373007900213,0.0318879180861119,0.828584202993963,0.998211432156107
"g.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999519971929452,0.999543391567322,0.999414940209297,0.998824639074083,0.999219945114331,0.655294749891765,0.999219945114331,0.0624378863487187,0.18912895820371,0.16677382411756,0.545046441383483,0.545046441383483,0.443957863791991,0.642974658196618,2.23453789850347e-05,0.0351388609018049,0.384417819204163,0.142796035230542,0.384417819204163,0.166580707714547,0.166580707714547,0.166580707714547,0.218732041868756,0.107048512680252,0.183710748015159,0.482654038905718,0.130369209300225,0.642593740855383,0.375071012026739,0.791369950985484,0.545942445107899,0.375315863461402,0.996334312820705,0.996334312820705,0.996334312820703,0.0698928676174075,0.996334312820703,0.997860564310607,0.997860564310607,0.0624378863487187,0.106915088612641,0.285568256926737,0.166605988217078,0.166605988217078,0.117585556269872,0.285568256926737,0.324193213193055,0.333358019863481,0.0381958433720452,0.062724775959081,0.0989527896835574,0.564834585533495,0.111111701305641,0.148800551812854,0.229702344695055,0.444502366507353,0.166685021315011,0.0624556955654293,0.0321957811308322,0.0513164993294782,0.100029499259813,0.0321957811308322,0.0555468969099413,0.666715691980199,0.107253565183099,0.107253565183099,0.107253565183099,0.107253565183099,0.299961367710299,0.396555804545723,0.150964734503253,0.333814978062749,0.326793506971579,0.231290009015738,0.339483965041246,0.439247741632902,0.342768780969349,0.77242770293533,0.400066658081955,0.107253565183099,0.302267663346275,0.230777550597532,0.224143059710407,0.31826039871617,0.130419180677422,0.231290009015738
"g.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999667172554399,0.999639436933932,0.999547923751408,0.913199944761907,0.999473933634462,0.826308115663397,0.0384484369847723,0.0991394821680976,0.216452934306511,0.621297125464727,0.621297125464727,0.0383371720412845,0.851204738270021,0.134500893884032,0.0383371720412845,0.139175494474779,0.0475504758218533,0.139175494474779,0.519327031970689,0.519327031970689,0.519327031970689,0.998590120315656,0.49398729595496,0.482276480976089,0.66068113534645,0.353453477089325,0.628079927393999,0.13188353545357,0.218777511025611,0.0530073879557821,0.479277988532615,0.998590120315656,0.998590120315656,0.998590120315654,0.158671184935792,0.998590120315654,0.423278142464862,0.423278142464862,0.0986072912218587,0.330363399526277,0.10711535294846,0.0739874389547552,0.0739874389547552,0.203431137083213,0.166619712372673,0.0427430359591531,0.305558954944963,0.0384531004981487,0.0383703951650274,0.0163914832334118,0.0941039909281134,0.102640031759714,0.244466142163033,0.101947653304014,0.151181436817175,0.0841779157836455,0.51933466083147,0.193623337341078,0.180795165065688,0.250093598176842,0.193623337341078,0.241405155351689,0.236170784500682,0.0383966530204111,0.0383966530204111,0.0383966530204111,0.0383966530204111,0.158517429282665,0.208069888972068,0.125763895023465,0.0278018225487147,0.247445786476871,0.198707627655078,0.125763895023465,0.439468889122354,0.317677938694998,0.621297125464727,0.333339774323541,0.313324717564331,0.158671184935792,0.439106649052232,0.547485265005082,0.0529727258222777,0.275245857843138,0.51911486364478
"g.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99961822734181,0.738608001365698,0.908094069573836,0.999499598615241,0.816091657778559,0.0853536555392993,0.0461654977971971,0.254656366368168,0.599034175097554,0.599034175097554,0.0853928026654683,0.842452063952288,0.17670630847558,0.0853928026654683,0.226351533868585,0.117606373221275,0.226351533868585,0.542776176710161,0.542776176710161,0.542776176710161,0.998658894934404,0.326124095115309,0.366779457765646,0.677216394381412,0.315420388584603,0.605975535745363,0.264640909592499,0.264640909592499,0.197978486114445,0.448646235066542,0.771500267768255,0.771500267768255,0.738642300403881,0.0853536555392993,0.738642300403881,0.268228570603113,0.268228570603113,0.0282115243355508,0.290959535477445,0.0545656249433425,0.0195635095444818,0.0195635095444818,0.156574013899158,0.180671919311741,0.0461654977971971,0.264662472633553,0.0150500087804867,0.0855076899758508,0.00327254888856954,0.232596418686804,0.146349139036114,0.216068953056724,0.04827609434097,0.264652322438192,0.128837430307809,0.314064053592553,0.217356465733094,0.236596126162468,0.205967492904011,0.217356465733094,0.195935455442377,0.264662472633553,0.0852186729439821,0.0852186729439821,0.0852186729439821,0.0852186729439821,0.175848038722536,0.246696257771045,0.0853555476663671,0.117585556269904,0.28410172323679,0.151573035901825,0.168390395751929,0.523528636512228,0.422787860156028,0.699261767273534,0.470614935049098,0.0852186729439821,0.199698814327189,0.490882785548289,0.56955809344752,0.197938950732794,0.232596418686804,0.490830827293189
"g.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999449007157539,0.49131556598557,0.999358829941606,0.418614039304463,0.127917036381157,0.0131509621536547,0.131975672045268,0.207289669409864,0.207289669409864,0.609533124443695,0.750773815019651,0.648294333093115,0.609533124443695,0.231603332248163,0.179689914469049,0.231603332248163,0.414170770434039,0.414170770434039,0.414170770434039,0.998281709134703,0.999343671292015,0.819759015358175,0.72435319432876,0.0978299170138826,0.314854012291128,0.218654912190276,0.218654912190276,0.0485552130924551,0.345968209471014,0.998281709134703,0.998281709134703,0.998281709134704,0.121104643145332,0.998281709134704,0.297126448569679,0.297126448569679,0.121104643145332,0.190201286137249,0.0624850767590019,0.0384484369847723,0.0384484369847723,0.142532245274774,0.121100695047183,0.0131509621536547,0.186049400488198,0.00836157665981739,0.127916294971584,0.0584069294362398,0.0140451474043491,0.011646439393641,0.163018175986539,0.145387925671434,0.0310361093688013,0.107147355528069,0.41418530679535,0.156040785756067,0.196684631186013,0.162886574400761,0.156040785756067,0.239022667814937,0.244191205226972,0.497774047521491,0.497774047521491,0.497774047521491,0.497774047521491,0.488643762994352,0.448508141893307,0.360750633354608,0.218575977790194,0.388619184890246,0.329149975986097,0.360750633354608,0.3472417328011,0.199827196702834,0.682866789881935,0.441869263090656,0.163099227780852,0.0478382467199001,0.463333952312832,0.72435319432876,0.207289669409864,0.393285892635789,0.597390764820392
"g.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77680533773252,0.998962907438583,0.553815831818082,0.501519399592704,0.436217594212704,0.603168114292521,0.756514027464276,0.756514027464276,0.702302995150953,0.998740690424208,0.464013765297816,0.702302995150953,0.284732121049607,0.234840253439899,0.284732121049607,0.553080803247254,0.553080803247254,0.553080803247254,0.329402455657648,0.0434811426100892,0.234682346078177,0.684739292805962,0.815288225430988,0.808691220479008,0.553815831818082,0.553815831818082,0.0262522539938333,0.329402455657648,0.0778292555207722,0.0778292555207722,0.234506855494921,0.163099227780852,0.121557809273562,0.0163645726288658,0.0163645726288658,0.00335985287755824,0.426032494207429,0.387765501724937,0.404813937643907,0.404813937643907,0.212333419786153,0.234840253439899,0.27620383947234,0.285985441217531,0.343901649391568,0.182783360841823,0.0213907354030936,0.278834116885959,0.464294599306671,0.234827655754582,0.340196473019522,0.218738845330012,0.23474027378373,0.0778292555207722,0.136099523207474,0.223108665086359,0.571581821781071,0.136099523207474,0.413651674376685,0.285985441217531,0.0339614975333071,0.0339614975333071,0.0339614975333071,0.0339614975333071,0.364803889556401,0.369451276394157,0.0902309531354629,0.107253565184269,0.0680470253305953,0.176087612947643,0.269505362809214,0.166018484076834,0.0146447323734624,0.269505362809214,0.14266294085765,0.121891625800145,0.25237099170275,0.381883993761955,0.0764658887911042,0.0902309531354629,0.0680470253305953,0.588524762988521
"g.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99914512850228,0.938733225692844,0.70700710533335,0.324297994628598,0.0885482132191657,0.599013653969719,0.599013653969719,0.183029583837376,0.684756305340682,0.117657770807321,0.183029583837376,0.341531265495333,0.296907608487454,0.341531265495333,0.218868597155091,0.218868597155091,0.218868597155091,0.997708945512941,0.177602133872208,0.0385979419635749,0.632646356534258,0.456533586429346,0.667620842635243,0.264772823253718,0.264772823253718,0.147675806396403,0.0808538726690946,0.997708945512941,0.997708945512941,0.997708945512939,0.316474998791402,0.997708945512939,0.0628651460013738,0.998662810784612,0.0233954771035327,0.0026506527775456,0.107086412673114,0.13188353545357,0.13188353545357,0.00923080121346107,0.0178171281944846,0.155340066292528,0.027798374713064,0.107145539154186,0.0232452271422108,0.0871057616591742,0.0408886509828852,0.0625189999739297,0.330377052714719,0.193259252521325,0.153645912541195,0.0195278191454738,0.218901962667214,0.0927626556447884,0.16270568932181,0.00011838019261419,0.0927626556447884,0.163766516425708,0.166657239188656,0.0545457403760477,0.0545457403760477,0.0545457403760477,0.0545457403760477,0.17565752011323,0.0810744796904676,0.00589594917659031,0.215713344972334,0.320547543549324,0.095014604978674,0.00589594917659031,0.141414270451379,0.231651436129665,0.0641545684834079,0.125103161362603,0.776805337732542,0.218654912190149,0.107145539154186,0.448745931710107,0.00589594917659031,0.320547543549324,0.095014604978674
"g.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99914512850228,0.448508141893306,0.5230261827713,0.448402015528557,0.99906741888798,0.99906741888798,0.303411562310324,0.684739292805886,0.117608277945678,0.148585133627304,0.0479065248487072,0.11755999050506,0.0479065248487072,0.353439348661828,0.353439348661828,0.353439348661828,0.515115876869655,0.212188207935459,0.189696475353267,0.467555521930054,0.136864230025828,0.369727681916025,0.221464137805102,0.134971896370273,0.0595984419031807,0.448030394268966,0.676800816851123,0.676800816851123,0.815264631322305,0.487087769577929,0.630298092063368,0.353436236069044,0.353436236069044,0.281729046130882,0.527481271092657,0.00721751427461832,0.0949376476559791,0.0949376476559791,0.35132164907118,0.243855452799829,0.0711245053099728,0.558968120825464,0.3212488701011,0.172837390562498,0.311250108583912,0.616313812407477,0.607816889159056,0.624503169693705,0.171461962828113,0.673235032613478,0.0195134540656742,0.353553784921849,0.430718835006626,0.367801510906069,0.294100909352861,0.430718835006626,0.356196952987928,0.26483879462511,0.369451276394189,0.369451276394189,0.369451276394189,0.369451276394189,0.275899370634087,0.163272988109031,0.19784983608714,0.706044233086152,0.151603466797364,0.320869119029413,0.167607179985536,0.753377600629311,0.711000374964691,0.799618076259986,0.470795424121792,0.0764658887911042,0.0348548882438839,0.660400535586038,0.239276490910085,0.00101705524663779,0.232723296633342,0.320869119029413
"g.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70700710533335,0.324297994628598,0.0885482132191657,0.599013653969719,0.599013653969719,0.264697875171876,0.684756305340682,0.191183359707488,0.183029583837376,0.38169437819109,0.375008102990449,0.38169437819109,0.218868597155091,0.218868597155091,0.218868597155091,0.609327875031861,0.0129640314373961,0.0433620081719489,0.632646356534258,0.456533586429346,0.600992445317254,0.2034355975651,0.264772823253718,0.0641041223213994,0.264539347509105,0.609327875031861,0.609327875031861,0.997708945512939,0.218654912190149,0.55372400210103,0.117689256598832,0.687679672785025,0.0233954771035327,0.0026506527775456,0.107086412673114,0.13188353545357,0.13188353545357,0.0853544950777068,0.0178171281944846,0.155340066292528,0.027798374713064,0.0433620081719489,0.21882543012691,0.0871057616591742,0.104861615954331,0.1665356316027,0.441989896029794,0.292568435241416,0.153645912541195,0.0896349440000193,0.218901962667214,0.00570763492403282,0.16270568932181,0.00011838019261419,0.00570763492403282,0.163766516425708,0.0972395068041717,0.159701068967529,0.159701068967529,0.159701068967529,0.159701068967529,0.17565752011323,0.0810744796904676,0.00589594917659031,0.313602985576105,0.184693162276075,0.095014604978674,0.00589594917659031,0.141414270451379,0.231651436129665,0.131020058910961,0.00011838019261419,0.553815831818082,0.121116031008573,0.170916111777147,0.26469074299145,0.00589594917659031,0.184693162276075,0.095014604978674
"g.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999658413937409,0.999608601530188,0.99966882088314,0.99966882088314,0.869784703811694,0.999449007157539,0.882857595847872,0.999343671292015,0.770406556847493,0.732194418927042,0.770406556847493,0.99893803784269,0.99893803784269,0.99893803784269,0.707208352780441,0.876800913566121,0.639355049235115,0.72435319432876,0.434287055270183,0.414094016327843,0.707007105333365,0.609283865360105,0.360769700811114,0.121142820283133,0.707208352780441,0.707208352780441,0.998281709134704,0.0478382467199001,0.665119242032786,0.765780862824178,0.0624231524349968,0.19443038535503,0.127898566134436,0.00393164656401778,0.023388055058885,0.023388055058885,0.0348834136214698,0.129423893910239,0.176457762082326,0.011646439393641,0.127895610912252,0.236792528208385,0.14983296668739,0.0140451474043491,0.218658643910502,0.163018175986539,0.175936903215143,0.0451084490157152,0.107147355528069,0.707208352780441,0.156040785756067,0.136852770268854,0.0930292320378771,0.156040785756067,0.214257733415249,0.011646439393641,0.330216848879589,0.330216848879589,0.330216848879589,0.330216848879589,0.745465609225511,0.586517284332711,0.04114321397377,0.218575977790194,0.184926306070004,0.0985466595768413,0.0486733788670866,0.187659098410004,0.230924617615878,0.127894890262655,0.162886574400761,0.25237099170275,0.236926700562896,0.00836157665981739,0.281729046130933,0.04114321397377,0.317567851791586,0.0606884233575306
"g.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999661487621769,0.539435699150398,0.539435699150398,0.324240927335626,0.999523454862243,0.391897250838294,0.436871641869215,0.80048575276276,0.768275715449325,0.80048575276276,0.999081546242326,0.999081546242326,0.999081546242326,0.746770417077985,0.359876430315771,0.298265740078269,0.64235627450134,0.161166277674256,0.131175445643785,0.324297994628597,0.239893578934474,0.44715690385094,0.23990831046711,0.746770417077985,0.746770417077985,0.998513910602986,0.0498378173436763,0.710382384972063,0.797435965913725,0.189119861054101,0.176457762082328,0.224588219612619,0.0412837074579625,0.0131475095307661,0.0131475095307661,0.0131495421468906,0.073428427903931,0.123469563041482,0.0788514889888682,0.164877027746504,0.136389536811395,0.256166952614801,0.0306121464739642,0.256823565881617,0.203635376024188,0.123411327676014,0.049652800717138,0.131168103008266,0.746770417077985,0.108729729728453,0.0884844400118635,0.0525748230155582,0.108729729728453,0.18281103261759,0.0131642339498414,0.131148338649062,0.131148338649062,0.131148338649062,0.131148338649062,0.336117507369008,0.403914534421658,0.102766969143984,0.0540213880539754,0.2067861580585,0.220364071199166,0.102766969143984,0.285814035355924,0.0673809555283239,0.0130840094862512,0.0525748230155582,0.154010533862027,0.198115361657745,0.0643660942966789,0.419600446499901,0.170697768235186,0.227658356035329,0.0644026158577252
"g.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289776761004439,0.289776761004439,0.392415496096718,0.442088864066589,0.453076584718388,0.479159933993891,0.678501256904265,0.652794122439225,0.678501256904265,0.869597226861566,0.869597226861566,0.869597226861566,0.804867279945462,0.342222620497865,0.218782556855208,0.540515407761861,0.0942063158916434,0.172582061503094,0.0885482132191657,0.0885482132191657,0.242385518132984,0.652816463021169,0.609461573424651,0.609461573424651,0.776761947461699,0.160264613294675,0.553737954998771,0.687502249244935,0.218548193756373,0.0310361093688011,0.054377332933207,0.236032811618924,0.287804610757209,0.287804610757209,0.187037996347476,0.236032811618924,0.342112792535328,0.197532400573882,0.572493190013185,0.305642687473891,0.0506558778947788,0.154594616641169,0.135868166967055,0.113474049335283,0.0212930758845085,0.382682036433227,0.256027980185134,0.218630548780204,0.014312418298174,0.0687186141441992,0.0625061699501647,0.014312418298174,0.0506558778947788,0.0123579659835741,0.107003712577278,0.107003712577278,0.107003712577278,0.107003712577278,0.0865721796027747,0.172819703748917,0.368591741232279,0.259272860790842,0.252733851963771,0.399029737152558,0.116031373861919,0.425219032192301,0.238259348270666,0.0767201577729675,4.29030683484396e-05,0.206393796261566,0.392375427123885,0.145181655528698,0.509987214200235,0.147738035547635,0.0339236085530348,0.158684031642104
